data,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,districtecodi,districtedescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,:id
2020-07-15T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-n7fk~ttnv~b5yz
2020-09-15T00:00:00.000,40.0,VALLES OCCIDENTAL,8184.0,RUBÍ,,No classificat,1.0,Dona,PCR probable,1,row-eg4a_5irh-9x52
2020-10-28T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,0.0,Home,PCR probable,1,row-8rht~24v6~2k6k
2020-06-11T00:00:00.000,41.0,VALLES ORIENTAL,8135.0,MONTMELÓ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-3hqr-e6vy.fwvg
2021-02-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,2,row-dru8~sbmk~ib87
2020-12-13T00:00:00.000,11.0,BAIX LLOBREGAT,8020.0,BEGUES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-n64p_qbq3_mcwb
2020-12-21T00:00:00.000,23.0,NOGUERA,25034.0,ARTESA DE SEGRE,,No classificat,0.0,Home,Positiu per ELISA,1,row-ya24_gw4e~ui9y
2020-09-01T00:00:00.000,17.0,GARRAF,8307.0,VILANOVA I LA GELTRÚ,,No classificat,0.0,Home,PCR probable,2,row-h73p.jbk2_g7em
2020-07-14T00:00:00.000,20.0,GIRONES,17079.0,GIRONA,,No classificat,0.0,Home,Positiu per ELISA,1,row-eydt-ib7h_j3jr
2020-05-02T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,1.0,Dona,PCR probable,1,row-ffsy_g3wk-rr6a
2020-08-04T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,0.0,Home,Positiu per ELISA,1,row-jjjk-y65t-d2as
2020-07-23T00:00:00.000,21.0,MARESME,8040.0,CANET DE MAR,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-rqw9_v39x_2qa3
2020-07-24T00:00:00.000,40.0,VALLES OCCIDENTAL,8125.0,MONTCADA I REIXAC,,No classificat,1.0,Dona,PCR probable,1,row-4g43~g244~bfuk
2020-04-05T00:00:00.000,11.0,BAIX LLOBREGAT,8147.0,OLESA DE MONTSERRAT,,No classificat,0.0,Home,PCR probable,2,row-2hs5_nwax.88wd
2020-07-16T00:00:00.000,41.0,VALLES ORIENTAL,8046.0,CARDEDEU,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-535j~qrzc_xpi9
2020-04-23T00:00:00.000,19.0,GARROTXA,17114.0,OLOT,,No classificat,1.0,Dona,Positiu per ELISA,3,row-xpsv_qdv7_j7jk
2020-07-29T00:00:00.000,6.0,ANOIA,8161.0,PIERA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-qydm.ya4z~85f2
2020-08-06T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,Positiu per Test Ràpid,3,row-qfu9~wdbq~afin
2020-09-29T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,1.0,Dona,Positiu per ELISA,1,row-b4cw_p8jx.3rk4
2020-03-27T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,0.0,Home,PCR probable,1,row-xn23_4wwp~ynty
2020-05-01T00:00:00.000,3.0,ALT PENEDES,8154.0,PACS DEL PENEDÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-x7gu.vp7d-gumj
2020-09-06T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-czeg~d5ir.phuf
2020-08-12T00:00:00.000,13.0,BARCELONES,8194.0,SANT ADRIÀ DE BESÒS,,No classificat,1.0,Dona,PCR probable,1,row-k48n_rbh3-qyzq
2020-08-09T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,0.0,Home,Positiu per ELISA,2,row-c84v-2j6n.xii9
2020-04-04T00:00:00.000,11.0,BAIX LLOBREGAT,8069.0,COLLBATÓ,,No classificat,1.0,Dona,PCR probable,1,row-vq45_fyqy~sxfb
2020-03-31T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,0.0,Home,PCR probable,3,row-sjkk_8mwf~j4ez
2020-04-06T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-vmqg_khsp~7r5y
2020-03-31T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,1.0,Dona,PCR probable,4,row-rb7j_e4wu_t3vj
2020-04-04T00:00:00.000,8.0,BAIX CAMP,43123.0,REUS,,No classificat,1.0,Dona,Epidemiològic,1,row-ez82_ks7p-cmgk
2020-10-02T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,0.0,Home,PCR probable,1,row-x5gt.v5ry.wvz4
2020-04-08T00:00:00.000,10.0,BAIX EMPORDA,17117.0,PALAFRUGELL,,No classificat,1.0,Dona,Epidemiològic,1,row-v79y_an68.8mte
2020-07-17T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,0.0,Home,Positiu per Test Ràpid,6,row-n7yy~hfkk_r2uf
2020-07-17T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,1.0,Dona,Positiu per Test Ràpid,5,row-au4w_wv8u-gtc2
2020-07-14T00:00:00.000,41.0,VALLES ORIENTAL,8159.0,PARETS DEL VALLÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-uaaj~h7bv_f9xy
2020-07-14T00:00:00.000,11.0,BAIX LLOBREGAT,8169.0,EL PRAT DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,7,row-m87u~u5ku_4npj
2020-07-14T00:00:00.000,24.0,OSONA,8112.0,MANLLEU,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-6iy9.jq34-9mdn
2020-07-21T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per Test Ràpid,2,row-3ra2~qdkx.mzjb
2020-07-20T00:00:00.000,40.0,VALLES OCCIDENTAL,8267.0,SENTMENAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-3n52-7b85~xjgp
2020-11-21T00:00:00.000,29.0,PRIORAT,43082.0,EL MASROIG,,No classificat,0.0,Home,Positiu per ELISA,1,row-wp5h-sj44~wcmz
2021-02-19T00:00:00.000,2.0,ALT EMPORDA,17092.0,LLANÇÀ,,No classificat,1.0,Dona,PCR probable,1,row-3pfz-dabr~e76n
2020-04-05T00:00:00.000,11.0,BAIX LLOBREGAT,8196.0,SANT ANDREU DE LA BARCA,,No classificat,1.0,Dona,PCR probable,2,row-vgpt.cmpr-wm99
2020-06-18T00:00:00.000,34.0,SELVA,17023.0,BLANES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-r3pg-gt43.v9j4
2020-07-21T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,0.0,Home,Positiu per Test Ràpid,7,row-8zi2~qr3n-fusq
2020-07-15T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,0.0,Home,Positiu per ELISA,1,row-7gpe-jt9v~arfx
2020-04-02T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,0.0,Home,PCR probable,1,row-tvxs-bfdm~utci
2020-08-17T00:00:00.000,34.0,SELVA,17213.0,VIDRERES,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-jwt2_z7pk-dgax
2020-07-29T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per ELISA,1,row-8z2s.t828.r5bg
2020-07-13T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,0.0,Home,PCR probable,1,row-uk64.tszb~264i
2020-08-05T00:00:00.000,41.0,VALLES ORIENTAL,8135.0,MONTMELÓ,,No classificat,0.0,Home,Epidemiològic,1,row-t8px_sfm7-nqjw
2020-10-14T00:00:00.000,6.0,ANOIA,8302.0,VILANOVA DEL CAMÍ,,No classificat,0.0,Home,PCR probable,3,row-a88k.nwmt.qjsj
2020-09-23T00:00:00.000,11.0,BAIX LLOBREGAT,8263.0,SANT VICENÇ DELS HORTS,,No classificat,0.0,Home,PCR probable,1,row-eycf-uwf9_cz5q
2020-09-22T00:00:00.000,41.0,VALLES ORIENTAL,8096.0,GRANOLLERS,,No classificat,0.0,Home,Positiu per ELISA,1,row-keaq.zm8z~vtah
2020-11-23T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,PCR probable,2,row-5gan-tg9n~c7sc
2020-09-14T00:00:00.000,12.0,BAIX PENEDES,43037.0,CALAFELL,,No classificat,1.0,Dona,PCR probable,1,row-tsrg-d6gj-gzdx
2020-09-14T00:00:00.000,40.0,VALLES OCCIDENTAL,8260.0,SANTA PERPÈTUA DE MOGODA,,No classificat,0.0,Home,Epidemiològic,1,row-d3x6_ufja~djzh
2020-05-27T00:00:00.000,18.0,GARRIGUES,25058.0,LES BORGES BLANQUES,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-8vtx~gvve-37pj
2020-10-23T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,1,row-ay7z~3n9k-sfhg
2020-10-23T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-5pv7~e3jw_kfvw
2020-10-18T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,0.0,Home,PCR probable,1,row-d2k5-tztr.r7j4
2020-09-23T00:00:00.000,8.0,BAIX CAMP,43145.0,LA SELVA DEL CAMP,,No classificat,1.0,Dona,PCR probable,2,row-2em6~7uwy.tutp
2020-11-03T00:00:00.000,12.0,BAIX PENEDES,43051.0,CUNIT,,No classificat,1.0,Dona,PCR probable,1,row-5u2e~b857.wc4n
2020-04-15T00:00:00.000,11.0,BAIX LLOBREGAT,8208.0,SANT ESTEVE SESROVIRES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-4sne-d88t~cxsq
2020-05-09T00:00:00.000,41.0,VALLES ORIENTAL,8210.0,SANT FELIU DE CODINES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-jpc3.4crz~57nh
2020-10-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,0.0,Home,Positiu per ELISA,1,row-muek~itvf.v4ui
2020-06-12T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,1.0,Dona,PCR probable,1,row-v4vc-ue6x~wu9t
2020-05-27T00:00:00.000,2.0,ALT EMPORDA,17001.0,AGULLANA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-dpj3.gz9i-9pzx
2020-08-15T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,0.0,Home,PCR probable,1,row-96uj-ier6-756j
2020-08-13T00:00:00.000,13.0,BARCELONES,8194.0,SANT ADRIÀ DE BESÒS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-y7kp.9xih-fdcs
2020-11-08T00:00:00.000,40.0,VALLES OCCIDENTAL,8238.0,SANT QUIRZE DEL VALLÈS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-k34d-t9r3.2vgi
2020-10-26T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,1.0,Dona,PCR probable,1,row-wknz_t6kf-arvn
2020-10-30T00:00:00.000,41.0,VALLES ORIENTAL,8202.0,SANT CELONI,,No classificat,0.0,Home,PCR probable,1,row-82pc_98yw~piwu
2020-11-05T00:00:00.000,6.0,ANOIA,8302.0,VILANOVA DEL CAMÍ,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-4fq9_e68v.a6jh
2020-07-29T00:00:00.000,2.0,ALT EMPORDA,17152.0,ROSES,,No classificat,0.0,Home,Epidemiològic,1,row-anm2-f76r-wcsr
2020-08-04T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,1.0,Dona,PCR probable,2,row-kdr8.dk5s_ysee
2020-06-13T00:00:00.000,40.0,VALLES OCCIDENTAL,8120.0,MATADEPERA,,No classificat,0.0,Home,Positiu per ELISA,1,row-7d6x.zu6k-fcjz
2021-01-11T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,0.0,Home,PCR probable,1,row-mp35.bhzk~j6er
2020-04-22T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,1.0,Dona,Positiu per ELISA,2,row-kksk-uhpk.u3jp
2021-01-04T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-n6zy-sja5.epbf
2020-05-28T00:00:00.000,7.0,BAGES,8010.0,ARTÉS,,No classificat,0.0,Home,PCR probable,1,row-6bx7~npae~gnug
2020-08-10T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,0.0,Home,Positiu per Test Ràpid,2,row-464x~ivaj.avs3
2020-08-12T00:00:00.000,11.0,BAIX LLOBREGAT,8056.0,CASTELLDEFELS,,No classificat,0.0,Home,Positiu per ELISA,1,row-ug2b_6s46.re4c
2020-04-16T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,0.0,Home,Positiu per ELISA,1,row-jq43~24vh_v235
2020-08-05T00:00:00.000,20.0,GIRONES,17079.0,GIRONA,,No classificat,1.0,Dona,Positiu per Test Ràpid,3,row-qpa7~69gi.z5d8
2021-02-08T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,PCR probable,1,row-p3h5.f2yi~ascs
2020-09-03T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,Positiu per ELISA,2,row-e9qr.h4cc_e7as
2020-08-11T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per Test Ràpid,1,row-gh3i-iehg-rqu9
2020-04-13T00:00:00.000,40.0,VALLES OCCIDENTAL,8266.0,CERDANYOLA DEL VALLÈS,,No classificat,0.0,Home,Epidemiològic,2,row-pmhj.zumg-s4yc
2020-05-27T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-efmj.v973~q6p7
2020-11-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,PCR probable,1,row-2xax_958c~kcpw
2020-08-12T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-ctda-7e3r_phh4
2020-12-11T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,1.0,Dona,Positiu per ELISA,1,row-8j2w-f3n8.tvfz
2020-04-24T00:00:00.000,21.0,MARESME,8219.0,VILASSAR DE MAR,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-zkaz.4ge6_mgps
2020-04-08T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,0.0,Home,Positiu per ELISA,2,row-yrf7-cziz~wx3v
2020-06-12T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per ELISA,2,row-zt4j.xywa-a79y
2021-01-07T00:00:00.000,21.0,MARESME,8110.0,MALGRAT DE MAR,,No classificat,1.0,Dona,PCR probable,1,row-6m9u~cma7.6wmk
2020-12-07T00:00:00.000,11.0,BAIX LLOBREGAT,8073.0,CORNELLÀ DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,2,row-h8v2~rvpn-4n6m
2020-10-25T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,0.0,Home,Positiu per ELISA,1,row-kqun.aypx-s9jw
2021-03-26T00:00:00.000,40.0,VALLES OCCIDENTAL,8125.0,MONTCADA I REIXAC,,No classificat,1.0,Dona,Positiu TAR,3,row-um9t-pgfk-eq4i
2021-02-22T00:00:00.000,,,,(Altres municipis),,No classificat,0.0,Home,PCR probable,1,row-gd9r.jijm-y3un
2021-02-13T00:00:00.000,20.0,GIRONES,17079.0,GIRONA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-gaa8-9w9x-wy4f
2021-03-26T00:00:00.000,38.0,URGELL,25217.0,TÀRREGA,,No classificat,0.0,Home,Positiu TAR,1,row-2uxv_63un~84j5
2020-04-25T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per ELISA,1,row-f9id-255x.7zju
2020-03-26T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Epidemiològic,1,row-6tn6_48gg_4j6n
2020-10-29T00:00:00.000,8.0,BAIX CAMP,43123.0,REUS,,No classificat,1.0,Dona,PCR probable,1,row-fw5r.ttcm-jmx9
2020-06-17T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu per ELISA,2,row-6vsa_hatp_wci7
2020-05-01T00:00:00.000,34.0,SELVA,17148.0,RIUDARENES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-za29-jqu9-nkzn
2020-04-14T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,Positiu per Test Ràpid,1,row-ww78.txqs.n46b
2020-04-28T00:00:00.000,20.0,GIRONES,17079.0,GIRONA,,No classificat,0.0,Home,Positiu per ELISA,1,row-9gzj~akvx-8urp
2020-03-24T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Positiu PCR,38,row-wmy9~45nt~99hi
2020-04-26T00:00:00.000,41.0,VALLES ORIENTAL,8115.0,MARTORELLES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-tzzh_9829-7h9s
2020-05-15T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,1,row-z8dz-iu9h.9vvq
2020-04-07T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per ELISA,1,row-u947.3y2c-5m3g
2020-04-04T00:00:00.000,38.0,URGELL,25217.0,TÀRREGA,,No classificat,1.0,Dona,PCR probable,1,row-6ev6_anbr~dvb3
2020-04-22T00:00:00.000,21.0,MARESME,8264.0,SANT VICENÇ DE MONTALT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-enye.6pbv-qnhv
2021-02-10T00:00:00.000,11.0,BAIX LLOBREGAT,8196.0,SANT ANDREU DE LA BARCA,,No classificat,1.0,Dona,PCR probable,2,row-m78b.ji6h.t5x2
2021-02-05T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,1,row-yv6g.4njq_rn9t
2021-02-26T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,0.0,Home,Epidemiològic,1,row-6656-3vrf_ewqu
2020-03-25T00:00:00.000,17.0,GARRAF,8307.0,VILANOVA I LA GELTRÚ,,No classificat,0.0,Home,Positiu per ELISA,2,row-swrf.znnt.p6e9
2020-07-24T00:00:00.000,34.0,SELVA,17213.0,VIDRERES,,No classificat,1.0,Dona,PCR probable,1,row-cqct-69y7~av32
2020-08-20T00:00:00.000,34.0,SELVA,17213.0,VIDRERES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-miat~cu6i_8hjt
2020-05-18T00:00:00.000,6.0,ANOIA,8063.0,CASTELLOLÍ,,No classificat,0.0,Home,PCR probable,1,row-5a47~ip6z-n4kc
2020-04-28T00:00:00.000,19.0,GARROTXA,17105.0,MIERES,,No classificat,0.0,Home,Positiu per ELISA,1,row-m56h_f64u_t4w5
2020-09-10T00:00:00.000,32.0,SEGARRA,25072.0,CERVERA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-c92a_bhp4.ypbp
2020-08-07T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-m9qh_uisr-3pjx
2020-08-24T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-ps6j_kuw4-vnrx
2021-02-09T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,0.0,Home,Positiu per ELISA,2,row-xqrd~5efq-cnmj
2020-05-21T00:00:00.000,2.0,ALT EMPORDA,17047.0,CASTELLÓ D'EMPÚRIES,,No classificat,1.0,Dona,PCR probable,1,row-u4p4_bds6_3tgh
2021-01-20T00:00:00.000,29.0,PRIORAT,43055.0,FALSET,,No classificat,0.0,Home,Epidemiològic,1,row-9xgr.unzb-7fia
2020-07-22T00:00:00.000,7.0,BAGES,8140.0,NAVARCLES,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-zp7u~nfsq-kvib
2020-08-12T00:00:00.000,33.0,SEGRIA,25011.0,ALCARRÀS,,No classificat,0.0,Home,Epidemiològic,1,row-ap22-zumg_vjqn
2020-11-09T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,0.0,Home,Positiu per ELISA,1,row-e3wg-f6zt_btwq
2020-12-05T00:00:00.000,11.0,BAIX LLOBREGAT,8068.0,CERVELLÓ,,No classificat,1.0,Dona,Positiu per ELISA,2,row-e2az_d32a~zu2r
2020-09-26T00:00:00.000,11.0,BAIX LLOBREGAT,8114.0,MARTORELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-rr25~uz9k-5dua
